/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-112.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-117.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-123.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-126.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-127.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-128.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-129.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-130.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-132.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-133.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-135.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-142.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-149.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-152.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-153.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-154.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-157.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-163.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-helsinki-3-166.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40000.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40073.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40242.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40280.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40329.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40342.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40463.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40528.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40643.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40647.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-40849.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41194.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41312.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41323.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41411.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41635.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41698.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41706.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41735.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-41994.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42196.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42274.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42406.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42416.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42611.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42727.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42860.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42898.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42902.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-42904.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-43069.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-43327.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-43430.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-43679.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-43865.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1000-44083.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40213.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40219.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40411.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40495.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40725.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40796.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40861.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-40895.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41138.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41409.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41467.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41503.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41658.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41736.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-41743.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42155.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42529.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42659.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42669.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42707.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42711.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-42954.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43022.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43068.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43120.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43142.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43160.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43181.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43268.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43635.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43732.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43788.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43793.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43869.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-43900.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1114-44053.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40244.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40326.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40334.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40344.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40660.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40819.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40888.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40971.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-40992.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41037.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41270.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41394.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41661.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41837.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41877.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-41917.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42055.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42166.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42212.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42281.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42582.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42593.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42768.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42956.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-42966.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43015.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43249.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43307.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43364.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43393.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43567.wav,0
/home/pmri/WZQ/New_try/TAU_data_audio/0-lisbon-1122-43685.wav,0
